0.2	0.257019	0.289131	0.314039	0.811021	0.808355	0.00162689	0.00178302
0	0	0	0	0.80272	0.799643	0.00159555	0.0017768
0.1	0.12851	0.144566	0.157019	0.797836	0.794688	0.00157711	0.00176879
0.1	0.12851	0.144566	0.157019	0.793418	0.790225	0.00156027	0.0017619
0.1	0.12851	0.144566	0.157019	0.790762	0.78769	0.00155058	0.00175354
0.1	0.12851	0.144566	0.157019	0.786855	0.783814	0.00153602	0.00174675
0.1	0.12851	0.144566	0.157019	0.782284	0.7793	0.00151884	0.00173958
0.9	1.15659	1.30109	1.41317	0.780915	0.77824	0.00151379	0.00172868
1	1.2851	1.44566	1.57019	0.779277	0.77666	0.00150775	0.00172554
1	1.2851	1.44566	1.57019	0.776834	0.774264	0.00149877	0.0017224
2.3	2.95572	3.32501	3.61145	0.775753	0.773223	0.0014948	0.00172057
3.7	4.75486	5.34893	5.80972	0.774823	0.772285	0.00149163	0.00172025
3.5	4.49784	5.05979	5.49568	0.775241	0.772756	0.00149339	0.00171867
3.8	4.88337	5.49349	5.96674	0.77485	0.772365	0.00149219	0.00171834
4.8	6.16847	6.93915	7.53693	0.776078	0.773661	0.00149693	0.00171677
3.7	4.75486	5.34893	5.80972	0.773801	0.771331	0.00148882	0.00171711
4.8	6.16847	6.93915	7.53693	0.771416	0.768904	0.00148056	0.00171731
4.1	5.2689	5.92719	6.4378	0.769841	0.767311	0.00147528	0.00171725
3.1	3.9838	4.48153	4.8676	0.764841	0.762328	0.00145757	0.00171692
3.6	4.62635	5.20436	5.6527	0.764864	0.76244	0.00145811	0.00171381
4.3	5.52592	6.21632	6.75184	0.762289	0.759853	0.0014497	0.00171425
5.2	6.68251	7.51741	8.16501	0.763501	0.761104	0.00145477	0.00171177
4.6	5.91145	6.65002	7.22289	0.763023	0.760672	0.00145394	0.00170957
4	5.14039	5.78262	6.28078	0.762522	0.760213	0.00145258	0.00170803
4.5	5.78294	6.50545	7.06587	0.760075	0.757772	0.00144442	0.00170837
5.1	6.554	7.37284	8.00799	0.759316	0.757016	0.00144213	0.00170824
3.8	4.88337	5.49349	5.96674	0.760781	0.758431	0.0014481	0.00170797
3	3.85529	4.33697	4.71058	0.760021	0.757652	0.00144581	0.00170838
4	5.14039	5.78262	6.28078	0.758763	0.756441	0.00144217	0.00170669
5	6.42549	7.22828	7.85097	0.759424	0.757084	0.00144478	0.00170651
5	6.42549	7.22828	7.85097	0.758665	0.756288	0.0014425	0.00170751
6	7.71058	8.67393	9.42117	0.759467	0.757117	0.00144585	0.00170572
4.8	6.16847	6.93915	7.53693	0.759966	0.75764	0.0014472	0.00170531
4.7	6.03996	6.79458	7.37991	0.760129	0.757811	0.00144848	0.0017042
5.9	7.58207	8.52937	9.26415	0.761055	0.758828	0.00145206	0.0017009
4.3	5.52592	6.21632	6.75184	0.760652	0.758472	0.00145037	0.0016999
5.4	6.93952	7.80654	8.47905	0.762748	0.760609	0.00145798	0.00169809
5.6	7.19654	8.09567	8.79309	0.763394	0.761298	0.0014601	0.00169693
5.5	7.06803	7.95111	8.63607	0.76577	0.763726	0.00146875	0.00169525
3	3.85529	4.33697	4.71058	0.767459	0.765211	0.00147422	0.00170214
3.7	4.75486	5.34893	5.80972	0.774353	0.77162	0.0014981	0.00172102
5.4	6.93952	7.80654	8.47905	0.78188	0.779064	0.00152401	0.00173174
5.6	7.19654	8.09567	8.79309	0.785167	0.782154	0.00153575	0.00174239
4.8	6.16847	6.93915	7.53693	0.786279	0.783227	0.0015399	0.00174525
4.5	5.78294	6.50545	7.06587	0.787517	0.784447	0.00154428	0.00174779
4.7	6.03996	6.79458	7.37991	0.78904	0.785963	0.00154972	0.00175047
4.5	5.78294	6.50545	7.06587	0.789848	0.78676	0.00155226	0.00175222
4.1	5.2689	5.92719	6.4378	0.790815	0.787721	0.00155564	0.00175408
3.9	5.01188	5.63806	6.12376	0.792191	0.789083	0.0015603	0.00175696
5.5	7.06803	7.95111	8.63607	0.793163	0.79001	0.00156371	0.00176019
4.2	5.39741	6.07175	6.59482	0.793853	0.790647	0.00156606	0.00176319
5.5	7.06803	7.95111	8.63607	0.795237	0.791985	0.00157077	0.00176731
5.8	7.45356	8.3848	9.10713	0.796091	0.792817	0.00157398	0.00176973
4.4	5.65443	6.36088	6.90886	0.796911	0.793617	0.00157658	0.00177197
4	5.14039	5.78262	6.28078	0.797893	0.794554	0.00158003	0.00177541
4	5.14039	5.78262	6.28078	0.798715	0.795338	0.00158264	0.0017783
2	2.57019	2.89131	3.14039	0.799826	0.796477	0.00158634	0.00177968
0.9	1.15659	1.30109	1.41317	0.800976	0.797641	0.00159069	0.00178176
3	3.85529	4.33697	4.71058	0.80139	0.797959	0.00159201	0.00178578
2.9	3.72678	4.1924	4.55356	0.802092	0.798594	0.00159442	0.00178951
0.8	1.02808	1.15652	1.25616	0.803211	0.799667	0.00159816	0.00179345
1.7	2.18467	2.45761	2.66933	0.803916	0.80038	0.00160058	0.00179476
4.7	6.03996	6.79458	7.37991	0.804535	0.801016	0.00160344	0.00179582
4.7	6.03996	6.79458	7.37991	0.805408	0.801917	0.00160675	0.00179697
5.7	7.32505	8.24024	8.95011	0.805282	0.80178	0.00160652	0.00179711
5.6	7.19654	8.09567	8.79309	0.805447	0.801957	0.0016074	0.00179718
6.8	8.73866	9.83046	10.6773	0.805321	0.801828	0.00160718	0.00179708
6	7.71058	8.67393	9.42117	0.805904	0.802442	0.00160939	0.00179745
5.6	7.19654	8.09567	8.79309	0.806487	0.803058	0.00161162	0.00179783
5.5	7.06803	7.95111	8.63607	0.806361	0.802921	0.00161139	0.00179796
5.5	7.06803	7.95111	8.63607	0.806361	0.802924	0.00161139	0.00179784
6.7	8.61015	9.68589	10.5203	0.806235	0.802805	0.00161116	0.00179737
6.6	8.48164	9.54133	10.3633	0.805983	0.802557	0.0016107	0.0017968
6.6	8.48164	9.54133	10.3633	0.80573	0.802308	0.00161025	0.00179622
7.2	9.2527	10.4087	11.3054	0.80577	0.80236	0.0016109	0.00179608
6.7	8.61015	9.68589	10.5203	0.805936	0.802545	0.00161178	0.00179594
4.7	6.03996	6.79458	7.37991	0.805644	0.802241	0.00161067	0.00179561
3.7	4.75486	5.34893	5.80972	0.805936	0.802566	0.00161178	0.00179523
4.6	5.91145	6.65002	7.22289	0.805683	0.802314	0.00161133	0.00179477
4.6	5.91145	6.65002	7.22289	0.806268	0.802943	0.00161356	0.00179473
4.4	5.65443	6.36088	6.90886	0.806268	0.802943	0.00161356	0.00179473
3.9	5.01188	5.63806	6.12376	0.807146	0.803891	0.00161691	0.00179461
2	2.57019	2.89131	3.14039	0.807272	0.804018	0.00161714	0.00179484
2.5	3.21274	3.61414	3.92549	0.807692	0.804456	0.00161849	0.0017952
1.8	2.31317	2.60218	2.82635	0.807692	0.804459	0.00161849	0.00179508
1.9	2.44168	2.74675	2.98337	0.807985	0.804775	0.00161961	0.0017951
2.1	2.6987	3.03588	3.29741	0.808279	0.805093	0.00162073	0.00179502
2.1	2.6987	3.03588	3.29741	0.808279	0.80509	0.00162073	0.00179513
1.4	1.79914	2.02392	2.19827	0.808699	0.805529	0.00162208	0.00179551
0.2	0.257019	0.289131	0.314039	0.809709	0.806602	0.00162569	0.00179589
0	0	0	0	0.810299	0.807231	0.00162795	0.00179613
0.2	0.257019	0.289131	0.314039	0.812922	0.810023	0.0016375	0.00179719
0.1	0.12851	0.144566	0.157019	0.81556	0.812796	0.00164713	0.00179961
0.1	0.12851	0.144566	0.157019	0.814962	0.812131	0.00164483	0.00180027
0.1	0.12851	0.144566	0.157019	0.813261	0.810366	0.00163932	0.00179823
0.1	0.12851	0.144566	0.157019	0.809456	0.806336	0.00162523	0.00179587
0.7	0.899568	1.01196	1.09914	0.805683	0.802353	0.00161133	0.00179346
0.7	0.899568	1.01196	1.09914	0.802648	0.799144	0.00160003	0.00179191
0.5	0.642549	0.722828	0.785097	0.800174	0.796514	0.00159039	0.00179119
0.1	0.12851	0.144566	0.157019	0.797143	0.793383	0.00157869	0.00178776
0.1	0.12851	0.144566	0.157019	0.794988	0.791209	0.00157032	0.00178386
0.1	0.12851	0.144566	0.157019	0.79103	0.787152	0.00155546	0.00177943
0.4	0.514039	0.578262	0.628078	0.788505	0.784717	0.00154603	0.00177226
1	1.2851	1.44566	1.57019	0.786832	0.783105	0.00153978	0.00176762
1.6	2.05616	2.31305	2.51231	0.784734	0.78118	0.00153174	0.00175918
3.1	3.9838	4.48153	4.8676	0.783505	0.780039	0.00152741	0.00175472
3.4	4.36933	4.91523	5.33866	0.781455	0.778014	0.00152006	0.00175135
4.4	5.65443	6.36088	6.90886	0.779689	0.776168	0.00151376	0.00175176
6.3	8.09611	9.10763	9.89222	0.778869	0.775302	0.00151073	0.00175235
7.3	9.38121	10.5533	11.4624	0.779689	0.776284	0.00151376	0.00174817
6.6	8.48164	9.54133	10.3633	0.778898	0.775634	0.00151131	0.00174284
7.6	9.76674	10.987	11.9335	0.776599	0.773472	0.00150307	0.00173644
7.5	9.63823	10.8424	11.7765	0.773652	0.770582	0.0014927	0.00173231
8	10.2808	11.5652	12.5616	0.77126	0.768391	0.0014844	0.00172475
8.7	11.1803	12.5772	13.6607	0.770362	0.767714	0.00148182	0.00171723
9.8	12.594	14.1674	15.3879	0.769853	0.767377	0.00148042	0.00171156
11.4	14.6501	16.4805	17.9002	0.768691	0.766345	0.00147687	0.00170681
11.8	15.1641	17.0587	18.5283	0.768862	0.766725	0.00147819	0.00170002
11.8	15.1641	17.0587	18.5283	0.768233	0.766107	0.00147658	0.001699
10.3	13.2365	14.8903	16.173	0.767193	0.765012	0.00147325	0.00170008
10.5	13.4935	15.1794	16.487	0.766035	0.763905	0.00146972	0.00169784
10.2	13.108	14.7457	16.016	0.765409	0.763266	0.00146813	0.00169758
9.5	12.2084	13.7337	14.9168	0.765433	0.763113	0.00146868	0.00170245
10.6	13.622	15.3239	16.6441	0.765457	0.763061	0.00146922	0.00170433
8.5	10.9233	12.2881	13.3467	0.764301	0.761862	0.0014657	0.00170494
8.9	11.4374	12.8663	13.9747	0.763533	0.761047	0.00146336	0.00170589
8.6	11.0518	12.4326	13.5037	0.763796	0.761334	0.00146432	0.0017052
7.2	9.2527	10.4087	11.3054	0.763699	0.761268	0.00146466	0.00170365
6.5	8.35313	9.39676	10.2063	0.763171	0.760804	0.00146274	0.00170175
8.3	10.6663	11.9989	13.0326	0.762667	0.760412	0.00146136	0.00169798
7	8.99568	10.1196	10.9914	0.762284	0.760092	0.0014602	0.00169591
7.9	10.1523	11.4207	12.4045	0.763481	0.761413	0.00146479	0.00169203
6.4	8.22462	9.2522	10.0492	0.763217	0.761161	0.00146383	0.00169165
7	8.99568	10.1196	10.9914	0.763866	0.761892	0.00146596	0.00168942
6.7	8.61015	9.68589	10.5203	0.76531	0.763411	0.00147101	0.00168755
8.3	10.6663	11.9989	13.0326	0.768214	0.766397	0.00148117	0.00168625
7.5	9.63823	10.8424	11.7765	0.772015	0.770282	0.0014935	0.00168669
6.7	8.61015	9.68589	10.5203	0.777302	0.775627	0.00151063	0.00169019
6	7.71058	8.67393	9.42117	0.78053	0.778873	0.00152164	0.00169329
5.3	6.81102	7.66197	8.32203	0.782982	0.781286	0.00153027	0.00169753
4.5	5.78294	6.50545	7.06587	0.785725	0.78399	0.00154001	0.00170259
4.4	5.65443	6.36088	6.90886	0.788206	0.786486	0.00154879	0.00170587
4.3	5.52592	6.21632	6.75184	0.790701	0.788989	0.00155765	0.00170966
3.8	4.88337	5.49349	5.96674	0.792644	0.790951	0.00156446	0.00171243
4	5.14039	5.78262	6.28078	0.793459	0.791922	0.00156703	0.00170887
3.7	4.75486	5.34893	5.80972	0.795289	0.79405	0.00157367	0.00170254
2.2	2.82721	3.18044	3.45443	0.79709	0.795892	0.00157973	0.0017046
0.8	1.02808	1.15652	1.25616	0.798486	0.797461	0.00158451	0.00170162
0.2	0.257019	0.289131	0.314039	0.80178	0.800854	0.00159673	0.001705
0.1	0.12851	0.144566	0.157019	0.804226	0.803348	0.00160578	0.00170861
0.1	0.12851	0.144566	0.157019	0.803896	0.803044	0.00160402	0.00170695
0.9	1.15659	1.30109	1.41317	0.804148	0.802863	0.00160448	0.00172175
1.1	1.41361	1.59022	1.72721	0.803403	0.800318	0.00160139	0.00177943
0.4	0.514039	0.578262	0.628078	0.8044	0.801433	0.00160493	0.00177784
2	2.57019	2.89131	3.14039	0.804817	0.801773	0.00160627	0.00178129
1.1	1.41361	1.59022	1.72721	0.805399	0.802139	0.00160848	0.00178985
1.4	1.79914	2.02392	2.19827	0.805983	0.802694	0.0016107	0.00179223
1.9	2.44168	2.74675	2.98337	0.806275	0.802972	0.00161181	0.00179342
1.2	1.54212	1.73479	1.88423	0.806859	0.803583	0.00161404	0.00179399
2	2.57019	2.89131	3.14039	0.807738	0.804527	0.00161739	0.00179401
1.8	2.31317	2.60218	2.82635	0.808492	0.805335	0.00162053	0.0017942
2	2.57019	2.89131	3.14039	0.809247	0.806141	0.00162367	0.00179456
1.7	2.18467	2.45761	2.66933	0.809541	0.806427	0.00162479	0.00179562
2.2	2.82721	3.18044	3.45443	0.81089	0.807854	0.00163021	0.00179661
2	2.57019	2.89131	3.14039	0.810763	0.807727	0.00162998	0.00179638
3	3.85529	4.33697	4.71058	0.81165	0.808673	0.00163339	0.00179677
3.5	4.49784	5.05979	5.49568	0.812709	0.809748	0.00163771	0.00179919
2.6	3.34125	3.7587	4.08251	0.810804	0.807665	0.00163065	0.00180019
2	2.57019	2.89131	3.14039	0.811396	0.808309	0.00163292	0.00180002
1.2	1.54212	1.73479	1.88423	0.812031	0.809025	0.00163587	0.00179921
0.6	0.771058	0.867393	0.942117	0.812922	0.809977	0.00163929	0.00179956
0.8	1.02808	1.15652	1.25616	0.813985	0.811129	0.00164364	0.00179959
