90.8	0.8	0.1	640.5	0.532006	0.814476	0.000407238	0.000266003	0.000864283	0.00056454	0.00123039	0.000803677	0.00157655	0.00102979
90.9	0.6	0.1	640.5	0.536143	0.815071	0.000407535	0.000268072	0.000864915	0.00056893	0.00123129	0.000809926	0.0015777	0.00103779
90	0.6	0.1	640.5	0.538905	0.815071	0.000407535	0.000269453	0.000864915	0.000571861	0.00123129	0.000814099	0.0015777	0.00104314
89.6	0.5	0.2	640.5	0.542313	0.815369	0.00326147	0.00216925	0.00692185	0.00460381	0.00985391	0.00655397	0.0126262	0.00839788
89.1	0.4	0.1	640.5	0.545995	0.815667	0.000407833	0.000272997	0.000865547	0.000579384	0.00123219	0.000824808	0.00157886	0.00105686
88.1	0.2	0	640.6	0.553391	0.816391	0	0	0	0	0	0	0	0
87.2	0.2	0.1	640.6	0.556078	0.816391	0.000408195	0.000278039	0.000866316	0.000590084	0.00123328	0.000840041	0.00158026	0.00107638
88.6	0.3	0.1	640.6	0.549772	0.816092	0.000408046	0.000274886	0.000865999	0.000583393	0.00123283	0.000830515	0.00157968	0.00106418
87.7	0.6	0.2	640.5	0.545963	0.815071	0.00326028	0.00218385	0.00691932	0.00463481	0.00985031	0.00659809	0.0126216	0.00845442
87.7	0.4	0.1	640.7	0.550487	0.815921	0.000407961	0.000275244	0.000865818	0.000584151	0.00123257	0.000831595	0.00157935	0.00106556
86.4	0.2	0.1	640.8	0.558722	0.816646	0.000408323	0.000279361	0.000866586	0.000592889	0.00123367	0.000844034	0.00158075	0.0010815
85.7	0.1	0.2	640.7	0.56274	0.816817	0.00326727	0.00225096	0.00693414	0.00477723	0.00987142	0.00680084	0.0126487	0.00871421
82.8	0.4	0.1	640.3	0.564809	0.815412	0.000407706	0.000282405	0.000865277	0.000599349	0.0012318	0.000853231	0.00157836	0.00109328
79.5	1	0.2	640.2	0.562776	0.8135	0.003254	0.0022511	0.00690599	0.00477753	0.00983133	0.00680127	0.0125973	0.00871477
80	1.8	0.2	640.1	0.544559	0.811007	0.00324403	0.00217824	0.00688482	0.00462288	0.00980119	0.00658112	0.0125587	0.00843267
76.5	4.6	0	640	0.495196	0.802706	0	0	0	0	0	0	0	0
