eGasI	evarth	eEst	ePv	ePd	erho	eIi	eIh
2.35635e-06	-1.66858	2.45195e-16	1.91884e-14	0.12	2.35641e-06	0.000624556	0.000624574
2.35795e-06	-1.6575	2.60684e-16	2.06581e-14	0.12	2.35802e-06	0.000387839	0.00038785
2.34053e-06	-1.65199	2.68798e-16	2.18371e-14	0.12	2.34059e-06	0.000612251	0.000612268
2.33806e-06	-1.63555	2.94708e-16	2.45263e-14	0.12	2.33813e-06	0.000296696	0.000296704
2.34029e-06	-1.62467	3.13379e-16	2.63897e-14	0.12	2.34035e-06	0.000296898	0.000296906
2.35523e-06	-1.61385	3.3325e-16	2.80592e-14	0.12	2.35529e-06	0.000207369	0.000207375
2.36267e-06	-1.60847	3.43657e-16	2.89335e-14	0.12	2.36273e-06	0.000514351	0.000514365
2.37009e-06	-1.6031	3.54398e-16	2.98356e-14	0.12	2.37016e-06	0.000150993	0.000150997
2.36517e-06	-1.59774	3.65479e-16	3.11319e-14	0.12	2.36524e-06	0.000623407	0.000623424
2.38005e-06	-1.58708	3.88708e-16	3.31059e-14	0.12	2.38012e-06	0.000632308	0.000632326
2.37615e-06	-1.58177	4.00875e-16	3.45407e-14	0.12	2.37622e-06	0.00129224	0.00129228
2.39104e-06	-1.5712	4.26389e-16	3.6734e-14	0.12	2.39111e-06	0.000214078	0.000214084
2.38267e-06	-1.5607	4.53552e-16	3.99759e-14	0.12	2.38274e-06	0.000211777	0.000211783
2.40832e-06	-1.55025	4.82468e-16	4.20364e-14	0.12	2.40839e-06	0.000315644	0.000315653
2.40405e-06	-1.54505	4.97623e-16	4.38515e-14	0.12	2.40412e-06	0.000399976	0.000399987
2.4007e-06	-1.53987	5.13261e-16	4.57398e-14	0.12	2.40077e-06	0.000398222	0.000398233
2.37109e-06	-1.52954	5.46045e-16	5.08391e-14	0.12	2.37116e-06	0.0003851	0.000385111
2.3862e-06	-1.51928	5.80961e-16	5.40831e-14	0.12	2.38627e-06	0.000519681	0.000519695
2.32585e-06	-1.50907	6.18144e-16	6.18643e-14	0.12	2.32592e-06	0.000364766	0.000364777
2.33053e-06	-1.49893	6.57738e-16	6.64768e-14	0.12	2.3306e-06	0.00028721	0.000287219
2.3362e-06	-1.48885	6.99914e-16	7.14311e-14	0.12	2.33626e-06	4.84585e-05	4.84598e-05
2.33334e-06	-1.48383	7.22021e-16	7.44051e-14	0.12	2.33341e-06	0.000141804	0.000141808
2.32548e-06	-1.48885	6.99914e-16	7.2131e-14	0.12	2.32554e-06	0.000363254	0.000363264
2.3362e-06	-1.48885	6.99914e-16	7.14311e-14	0.12	2.33626e-06	0.000367739	0.000367749
2.33565e-06	-1.48885	6.99914e-16	7.14311e-14	0.12	2.33571e-06	0.000288359	0.000288367
2.34317e-06	-1.48383	7.22021e-16	7.36831e-14	0.12	2.34324e-06	9.65783e-05	9.6581e-05
2.35068e-06	-1.47882	7.4483e-16	7.60063e-14	0.12	2.35074e-06	2.39269e-05	2.39276e-05
2.34817e-06	-1.47383	7.68377e-16	7.9173e-14	0.12	2.34824e-06	4.89944e-05	4.89958e-05
2.37388e-06	-1.4639	8.17764e-16	8.34343e-14	0.12	2.37395e-06	0	0
2.38129e-06	-1.45895	8.43653e-16	8.60707e-14	0.12	2.38136e-06	5.07221e-05	5.07235e-05
2.37148e-06	-1.45895	8.43653e-16	8.69144e-14	0.12	2.37155e-06	0.000205417	0.000205423
2.37893e-06	-1.45402	8.70366e-16	8.96613e-14	0.12	2.379e-06	0	0
2.38636e-06	-1.4491	8.97946e-16	9.24971e-14	0.12	2.38642e-06	0.000100723	0.000100726
2.39403e-06	-1.4442	9.26413e-16	9.5424e-14	0.12	2.3941e-06	0	0
2.37638e-06	-1.4491	8.97946e-16	9.33951e-14	0.12	2.37645e-06	9.96173e-05	9.96201e-05
2.36835e-06	-1.45402	8.70366e-16	9.05316e-14	0.12	2.36841e-06	2.42986e-05	2.42993e-05
2.33952e-06	-1.47882	7.4483e-16	7.67511e-14	0.12	2.33959e-06	4.85529e-05	4.85543e-05
2.35246e-06	-1.48383	7.22021e-16	7.2961e-14	0.12	2.35252e-06	0.000144945	0.000144949
2.3705e-06	-1.47882	7.4483e-16	7.45166e-14	0.12	2.37057e-06	9.95227e-05	9.95255e-05
2.38868e-06	-1.47383	7.68377e-16	7.60995e-14	0.12	2.38875e-06	0	0
2.39418e-06	-1.4639	8.17764e-16	8.17988e-14	0.12	2.39425e-06	0	0
2.40902e-06	-1.45402	8.70366e-16	8.70502e-14	0.12	2.40909e-06	2.54195e-05	2.54202e-05
2.42405e-06	-1.4442	9.26413e-16	9.26448e-14	0.12	2.42412e-06	0	0
2.42196e-06	-1.43931	9.55796e-16	9.65333e-14	0.12	2.42203e-06	0	0
2.42024e-06	-1.43444	9.86126e-16	1.00577e-13	0.12	2.4203e-06	0	0
2.42807e-06	-1.42958	1.01742e-15	1.03763e-13	0.12	2.42814e-06	2.58255e-05	2.58263e-05
2.41072e-06	-1.43444	9.86126e-16	1.01563e-13	0.12	2.41079e-06	0.000103141	0.000103144
2.411e-06	-1.43444	9.86126e-16	1.01563e-13	0.12	2.41107e-06	0.000213448	0.000213454
2.37833e-06	-1.4491	8.97946e-16	9.33951e-14	0.12	2.3784e-06	5.04597e-05	5.04612e-05
2.35763e-06	-1.46886	7.9268e-16	8.16725e-14	0.12	2.35769e-06	4.37906e-06	4.37918e-06
2.32355e-06	-1.504	6.37626e-16	6.44479e-14	0.12	2.32361e-06	4.23625e-06	4.23637e-06
2.39406e-06	-1.52954	5.46045e-16	4.9747e-14	0.12	2.39413e-06	0	0
2.38729e-06	-1.55025	4.82468e-16	4.30014e-14	0.12	2.38736e-06	0.000102699	0.000102702
2.37804e-06	-1.58177	4.00875e-16	3.45407e-14	0.12	2.37811e-06	2.51484e-05	2.51491e-05
2.28963e-06	-1.68531	2.23691e-16	1.84042e-14	0.12	2.2897e-06	0.000282949	0.000282957
2.35488e-06	-1.63555	2.94708e-16	2.42316e-14	0.12	2.35494e-06	0.000149289	0.000149294
2.25545e-06	-1.76533	1.45992e-16	1.12936e-14	0.12	2.25551e-06	0.000135783	0.000135786
2.34069e-06	-1.7888	1.29298e-16	8.9708e-15	0.12	2.34076e-06	5.12872e-05	5.12887e-05
2.30728e-06	-1.87308	8.46714e-17	5.54284e-15	0.12	2.30734e-06	2.43342e-05	2.43349e-05
2.33691e-06	-1.81851	1.11122e-16	7.49074e-15	0.12	2.33697e-06	0.000150629	0.000150634
2.25612e-06	-1.89159	7.73541e-17	5.21989e-15	0.12	2.25618e-06	9.33582e-05	9.33609e-05
2.29405e-06	-1.8854	7.9719e-17	5.21957e-15	0.12	2.29412e-06	0.000293411	0.000293419
2.27295e-06	-1.93538	6.26756e-17	3.98124e-15	0.12	2.27301e-06	0.00014239	0.000142394
2.26405e-06	-1.993	4.78636e-17	2.89929e-15	0.12	2.26411e-06	0.000197986	0.000197992
2.27314e-06	-1.96721	5.39501e-17	3.32066e-15	0.12	2.2732e-06	4.87127e-05	4.87141e-05
2.28304e-06	-1.91025	7.06781e-17	4.55859e-15	0.12	2.2831e-06	2.37824e-05	2.3783e-05
2.2127e-06	-2.14017	2.48709e-17	1.38537e-15	0.12	2.21276e-06	4.63451e-05	4.63464e-05
2.28115e-06	-2.10591	2.88452e-17	1.54821e-15	0.12	2.28121e-06	0.000147203	0.000147207
2.19274e-06	-1.94806	5.90252e-17	3.98615e-15	0.12	2.1928e-06	0.000922094	0.00092212
2.14961e-06	-2.01908	4.24729e-17	2.78611e-15	0.12	2.14967e-06	0.000612869	0.000612886
2.18058e-06	-2.006	4.50868e-17	2.91196e-15	0.12	2.18064e-06	0.00044087	0.000440882
2.22509e-06	-1.94806	5.90252e-17	3.8681e-15	0.12	2.22515e-06	0.00034754	0.00034755
2.29625e-06	-1.86695	8.72628e-17	5.79922e-15	0.12	2.29631e-06	0.000888948	0.000888973
2.32745e-06	-1.8245	1.0781e-16	7.26809e-15	0.12	2.32751e-06	0.000384779	0.00038479
2.37113e-06	-1.8245	1.0781e-16	6.94467e-15	0.12	2.3712e-06	0.000773857	0.000773879
2.32885e-06	-1.75951	1.50497e-16	1.08887e-14	0.12	2.32892e-06	0.000507576	0.00050759
2.31502e-06	-1.74791	1.59935e-16	1.18895e-14	0.12	2.31509e-06	0.000892143	0.000892168
2.28276e-06	-1.71921	1.86245e-16	1.47711e-14	0.12	2.28283e-06	0.000579623	0.000579639
2.2999e-06	-1.64649	2.77168e-16	2.36241e-14	0.12	2.29997e-06	0.00014043	0.000140434
2.30499e-06	-1.62467	3.13379e-16	2.73299e-14	0.12	2.30506e-06	0.00048351	0.000483523
2.28482e-06	-1.6301	3.03898e-16	2.68088e-14	0.12	2.28489e-06	0.000137529	0.000137532
2.31658e-06	-1.62467	3.13379e-16	2.70165e-14	0.12	2.31664e-06	0.000289011	0.000289019
2.32113e-06	-1.6301	3.03898e-16	2.58971e-14	0.12	2.32119e-06	0.000200083	0.000200088
2.33332e-06	-1.6301	3.03898e-16	2.55932e-14	0.12	2.33339e-06	4.95559e-05	4.95572e-05
2.32607e-06	-1.63555	2.94708e-16	2.4821e-14	0.12	2.32613e-06	0.000144507	0.000144511
2.33802e-06	-1.60847	3.43657e-16	2.96208e-14	0.12	2.33809e-06	9.82055e-05	9.82082e-05
2.32901e-06	-1.59774	3.65479e-16	3.22283e-14	0.12	2.32907e-06	4.33937e-06	4.33949e-06
2.3007e-06	-1.5924	3.76912e-16	3.4365e-14	0.12	2.30076e-06	0.000139232	0.000139236
2.31188e-06	-1.5924	3.76912e-16	3.39881e-14	0.12	2.31194e-06	9.50025e-05	9.50051e-05
2.34423e-06	-1.6031	3.54398e-16	3.05444e-14	0.12	2.3443e-06	0.000204465	0.000204471
2.33437e-06	-1.61925	3.23159e-16	2.75346e-14	0.12	2.33443e-06	0	0
2.33491e-06	-1.61925	3.23159e-16	2.75346e-14	0.12	2.33497e-06	2.41093e-05	2.411e-05
2.3516e-06	-1.62467	3.13379e-16	2.60764e-14	0.12	2.35167e-06	2.45977e-05	2.45984e-05
2.35214e-06	-1.62467	3.13379e-16	2.60764e-14	0.12	2.35221e-06	0.000100064	0.000100067
2.36667e-06	-1.61385	3.3325e-16	2.7726e-14	0.12	2.36674e-06	2.49715e-05	2.49722e-05
2.40254e-06	-1.58708	3.88708e-16	3.23285e-14	0.12	2.40261e-06	0	0
2.42178e-06	-1.55547	4.67781e-16	3.9824e-14	0.12	2.42185e-06	0	0
2.41381e-06	-1.54505	4.97623e-16	4.33539e-14	0.12	2.41388e-06	0	0
2.42469e-06	-1.52954	5.46045e-16	4.81089e-14	0.12	2.42476e-06	0	0
2.4355e-06	-1.51417	5.9926e-16	5.3386e-14	0.12	2.43557e-06	0	0
2.39674e-06	-1.51928	5.80961e-16	5.35021e-14	0.12	2.39681e-06	0	0
2.39647e-06	-1.51928	5.80961e-16	5.35021e-14	0.12	2.39654e-06	0	0
2.38936e-06	-1.53987	5.13261e-16	4.62531e-14	0.12	2.38943e-06	2.52759e-05	2.52766e-05
2.39712e-06	-1.55025	4.82468e-16	4.25189e-14	0.12	2.39719e-06	2.5538e-05	2.55387e-05
2.40487e-06	-1.54505	4.97623e-16	4.38515e-14	0.12	2.40493e-06	5.28693e-05	5.28708e-05
2.38315e-06	-1.54505	4.97623e-16	4.48468e-14	0.12	2.38322e-06	5.16372e-05	5.16386e-05
2.36436e-06	-1.55025	4.82468e-16	4.39663e-14	0.12	2.36443e-06	5.06181e-05	5.06195e-05
2.36117e-06	-1.54505	4.97623e-16	4.5842e-14	0.12	2.36123e-06	5.03894e-05	5.03908e-05
2.34678e-06	-1.55547	4.67781e-16	4.30985e-14	0.12	2.34685e-06	9.82673e-05	9.827e-05
2.35831e-06	-1.55547	4.67781e-16	4.26307e-14	0.12	2.35838e-06	0.000147816	0.00014782
2.34651e-06	-1.55547	4.67781e-16	4.30985e-14	0.12	2.34658e-06	0.000203299	0.000203305
2.33525e-06	-1.55547	4.67781e-16	4.35662e-14	0.12	2.33532e-06	0.000144007	0.000144011
2.33498e-06	-1.55547	4.67781e-16	4.35662e-14	0.12	2.33505e-06	4.89968e-05	4.89982e-05
2.34225e-06	-1.55025	4.82468e-16	4.49312e-14	0.12	2.34231e-06	0.000145027	0.000145031
2.354e-06	-1.5347	5.29398e-16	4.98217e-14	0.12	2.35407e-06	2.42725e-05	2.42731e-05
2.36901e-06	-1.5244	5.63228e-16	5.29989e-14	0.12	2.36908e-06	0.000207319	0.000207324
2.30529e-06	-1.50907	6.18144e-16	6.31005e-14	0.12	2.30536e-06	0.000192194	0.000192199
2.30284e-06	-1.504	6.37626e-16	6.57231e-14	0.12	2.3029e-06	0.00019145	0.000191455
2.29993e-06	-1.49893	6.57738e-16	6.845e-14	0.12	2.3e-06	0.000136713	0.000136717
2.30791e-06	-1.49388	6.78493e-16	7.0606e-14	0.12	2.30797e-06	0.000137891	0.000137895
2.29685e-06	-1.49388	6.78493e-16	7.12845e-14	0.12	2.29692e-06	0.000189714	0.00018972
2.30486e-06	-1.48885	6.99914e-16	7.35309e-14	0.12	2.30493e-06	9.24101e-05	9.24127e-05
2.30431e-06	-1.48885	6.99914e-16	7.35309e-14	0.12	2.30437e-06	4.66558e-05	4.66571e-05
2.29602e-06	-1.49388	6.78493e-16	7.12845e-14	0.12	2.29609e-06	0.000135937	0.000135941
2.2963e-06	-1.49388	6.78493e-16	7.12845e-14	0.12	2.29636e-06	0.000189588	0.000189594
2.2963e-06	-1.49388	6.78493e-16	7.12845e-14	0.12	2.29636e-06	4.6249e-05	4.62503e-05
2.29575e-06	-1.49388	6.78493e-16	7.12845e-14	0.12	2.29581e-06	2.24779e-05	2.24786e-05
2.29801e-06	-1.49893	6.57738e-16	6.845e-14	0.12	2.29807e-06	0.000136396	0.000136399
2.29801e-06	-1.49893	6.57738e-16	6.845e-14	0.12	2.29807e-06	4.63914e-05	4.63927e-05
2.29746e-06	-1.49893	6.57738e-16	6.845e-14	0.12	2.29752e-06	4.63603e-05	4.63616e-05
2.29746e-06	-1.49893	6.57738e-16	6.845e-14	0.12	2.29752e-06	9.17668e-05	9.17694e-05
2.2969e-06	-1.49893	6.57738e-16	6.845e-14	0.12	2.29697e-06	2.25324e-05	2.25331e-05
2.30515e-06	-1.49388	6.78493e-16	7.0606e-14	0.12	2.30522e-06	4.67496e-05	4.67509e-05
2.31566e-06	-1.49388	6.78493e-16	6.99275e-14	0.12	2.31572e-06	9.37014e-05	9.3704e-05
2.31538e-06	-1.49388	6.78493e-16	6.99275e-14	0.12	2.31545e-06	4.73281e-05	4.73295e-05
2.32561e-06	-1.49388	6.78493e-16	6.9249e-14	0.12	2.32568e-06	2.33033e-05	2.3304e-05
2.33344e-06	-1.48885	6.99914e-16	7.14311e-14	0.12	2.3335e-06	4.83025e-05	4.83039e-05
2.33371e-06	-1.48885	6.99914e-16	7.14311e-14	0.12	2.33378e-06	9.56183e-05	9.56209e-05
2.33427e-06	-1.48885	6.99914e-16	7.14311e-14	0.12	2.33433e-06	0.000198066	0.000198071
2.3504e-06	-1.47882	7.4483e-16	7.60063e-14	0.12	2.35047e-06	0.000372995	0.000373006
2.3687e-06	-1.47383	7.68377e-16	7.76362e-14	0.12	2.36877e-06	0.00050588	0.000505895
2.42461e-06	-1.4442	9.26413e-16	9.26448e-14	0.12	2.42468e-06	0.00015568	0.000155684
2.42052e-06	-1.43444	9.86126e-16	1.00577e-13	0.12	2.42058e-06	0.000766095	0.000766117
2.44312e-06	-1.4199	1.08309e-15	1.10448e-13	0.12	2.44319e-06	0.000158007	0.000158011
2.46074e-06	-1.41509	1.11753e-15	1.12835e-13	0.12	2.46081e-06	5.47605e-05	5.47621e-05
2.43616e-06	-1.42473	1.04974e-15	1.07052e-13	0.12	2.43623e-06	5.34762e-05	5.34777e-05
2.42164e-06	-1.43444	9.86126e-16	1.00577e-13	0.12	2.4217e-06	0.000154913	0.000154917
2.43377e-06	-1.43931	9.55796e-16	9.55776e-14	0.12	2.43383e-06	0.000218816	0.000218823
2.41905e-06	-1.4491	8.97946e-16	8.98033e-14	0.12	2.41912e-06	0.000215858	0.000215864
2.42211e-06	-1.45402	8.70366e-16	8.61798e-14	0.12	2.42218e-06	0.00015555	0.000155555
2.41725e-06	-1.4639	8.17764e-16	8.01633e-14	0.12	2.41731e-06	5.27984e-05	5.27999e-05
2.3847e-06	-1.47882	7.4483e-16	7.37718e-14	0.12	2.38476e-06	5.11048e-05	5.11062e-05
2.37288e-06	-1.49388	6.78493e-16	6.6535e-14	0.12	2.37294e-06	0.000148575	0.000148579
2.35763e-06	-1.504	6.37626e-16	6.2535e-14	0.12	2.3577e-06	0.000146341	0.000146345
2.39241e-06	-1.5244	5.63228e-16	5.18724e-14	0.12	2.39248e-06	0.000152616	0.000152621
2.38534e-06	-1.54505	4.97623e-16	4.48468e-14	0.12	2.3854e-06	5.1761e-05	5.17625e-05
2.3497e-06	-1.58708	3.88708e-16	3.42721e-14	0.12	2.34976e-06	9.91454e-05	9.91482e-05
2.33353e-06	-1.62467	3.13379e-16	2.67031e-14	0.12	2.3336e-06	0.000202752	0.000202758
2.30012e-06	-1.66858	2.45195e-16	2.04144e-14	0.12	2.30019e-06	9.49485e-05	9.49512e-05
2.29634e-06	-1.69092	2.16956e-16	1.76344e-14	0.12	2.2964e-06	4.79505e-05	4.79518e-05
2.29979e-06	-1.71921	1.86245e-16	1.45849e-14	0.12	2.29986e-06	0.000198113	0.000198118
2.29896e-06	-1.73064	1.75231e-16	1.35493e-14	0.12	2.29902e-06	0.000367245	0.000367255
2.24137e-06	-1.8245	1.0781e-16	7.91495e-15	0.12	2.24144e-06	0.000668872	0.00066889
2.27818e-06	-1.83052	1.04597e-16	7.36595e-15	0.12	2.27825e-06	0.000484305	0.000484319
2.25466e-06	-1.76533	1.45992e-16	1.12936e-14	0.12	2.25472e-06	0.000274909	0.000274917
2.24019e-06	-1.76533	1.45992e-16	1.14396e-14	0.12	2.24026e-06	0.000554934	0.000554949
2.28363e-06	-1.73064	1.75231e-16	1.37245e-14	0.12	2.28369e-06	0.000360732	0.000360742
2.2503e-06	-1.72491	1.80654e-16	1.46901e-14	0.12	2.25036e-06	0.000558154	0.00055817
2.19881e-06	-1.7537	1.55144e-16	1.27754e-14	0.12	2.19887e-06	0.000255663	0.00025567
2.22454e-06	-1.83655	1.01482e-16	7.45162e-15	0.12	2.2246e-06	0.000341464	0.000341473
2.14841e-06	-1.94171	6.08226e-17	4.28965e-15	0.12	2.14848e-06	0.000246439	0.000246445
2.20509e-06	-1.89159	7.73541e-17	5.45195e-15	0.12	2.20515e-06	0.000336043	0.000336053
2.1944e-06	-1.92908	6.45853e-17	4.4251e-15	0.12	2.19446e-06	0.000261514	0.000261521
2.21937e-06	-1.93538	6.26756e-17	4.16927e-15	0.12	2.21943e-06	0.000458311	0.000458324
2.25781e-06	-1.8854	7.9719e-17	5.37901e-15	0.12	2.25787e-06	0.00035832	0.00035833
2.19711e-06	-1.98652	4.93166e-17	3.18428e-15	0.12	2.19717e-06	0.000449037	0.000449049
2.16603e-06	-1.99949	4.64543e-17	3.04647e-15	0.12	2.16609e-06	0.000125578	0.000125582
2.18629e-06	-1.98007	5.08144e-17	3.33151e-15	0.12	2.18635e-06	0.000260785	0.000260792
2.19936e-06	-1.92278	6.65546e-17	4.55964e-15	0.12	2.19942e-06	0.000335191	0.000335201
2.26719e-06	-1.90401	7.28361e-17	4.77019e-15	0.12	2.26726e-06	0.000585325	0.000585342
2.29227e-06	-1.81253	1.14537e-16	8.06392e-15	0.12	2.29233e-06	0.000143004	0.000143008
2.28372e-06	-1.79471	1.25436e-16	9.07987e-15	0.12	2.28378e-06	0.000285974	0.000285982
2.24801e-06	-1.77703	1.37387e-16	1.04922e-14	0.12	2.24807e-06	0.000187921	0.000187926
2.24925e-06	-1.7537	1.55144e-16	1.21549e-14	0.12	2.24932e-06	0.000462332	0.000462345
2.25362e-06	-1.70784	1.97963e-16	1.62921e-14	0.12	2.25368e-06	0.000461322	0.000461335
2.258e-06	-1.68531	2.23691e-16	1.88516e-14	0.12	2.25806e-06	0.000827199	0.000827222
2.29696e-06	-1.64649	2.77168e-16	2.36241e-14	0.12	2.29703e-06	0.000694351	0.000694371
2.30652e-06	-1.6301	3.03898e-16	2.6201e-14	0.12	2.30659e-06	0.000285933	0.000285941
2.30945e-06	-1.61925	3.23159e-16	2.8181e-14	0.12	2.30952e-06	0.000141349	0.000141353
2.33356e-06	-1.61925	3.23159e-16	2.75346e-14	0.12	2.33363e-06	0.000294393	0.000294401
2.32151e-06	-1.61925	3.23159e-16	2.78578e-14	0.12	2.32157e-06	9.65362e-05	9.65389e-05
2.33894e-06	-1.62467	3.13379e-16	2.63897e-14	0.12	2.33901e-06	4.983e-05	4.98313e-05
2.3486e-06	-1.60847	3.43657e-16	2.92771e-14	0.12	2.34866e-06	9.93904e-05	9.93932e-05
2.39214e-06	-1.57648	4.13432e-16	3.52068e-14	0.12	2.39221e-06	5.24343e-05	5.24358e-05
2.37297e-06	-1.56594	4.39758e-16	3.87627e-14	0.12	2.37304e-06	2.49377e-05	2.49384e-05
2.34715e-06	-1.57648	4.13432e-16	3.68606e-14	0.12	2.34722e-06	2.42667e-05	2.42673e-05
2.37715e-06	-1.5712	4.26389e-16	3.71604e-14	0.12	2.37722e-06	0	0
2.40314e-06	-1.5607	4.53552e-16	3.90688e-14	0.12	2.40321e-06	0	0
2.39953e-06	-1.55547	4.67781e-16	4.07596e-14	0.12	2.3996e-06	2.56284e-05	2.56291e-05
2.38544e-06	-1.56594	4.39758e-16	3.8323e-14	0.12	2.38551e-06	2.52841e-05	2.52848e-05
2.3252e-06	-1.57648	4.13432e-16	3.76874e-14	0.12	2.32527e-06	2.36565e-05	2.36572e-05
2.29092e-06	-1.57648	4.13432e-16	3.89277e-14	0.12	2.29098e-06	4.66777e-05	4.6679e-05
2.30628e-06	-1.56594	4.39758e-16	4.14013e-14	0.12	2.30634e-06	9.39236e-05	9.39262e-05
2.32915e-06	-1.55025	4.82468e-16	4.54137e-14	0.12	2.32921e-06	2.36521e-05	2.36527e-05
2.33322e-06	-1.53987	5.13261e-16	4.88194e-14	0.12	2.33328e-06	4.31459e-06	4.31471e-06
2.33745e-06	-1.52954	5.46045e-16	5.24772e-14	0.12	2.33752e-06	2.37909e-05	2.37915e-05
2.34212e-06	-1.51928	5.80961e-16	5.64069e-14	0.12	2.34219e-06	2.38743e-05	2.3875e-05
2.33873e-06	-1.51417	5.9926e-16	5.87793e-14	0.12	2.3388e-06	9.66344e-05	9.66371e-05
2.32743e-06	-1.51417	5.9926e-16	5.93786e-14	0.12	2.3275e-06	2.34448e-05	2.34454e-05
2.32743e-06	-1.51417	5.9926e-16	5.93786e-14	0.12	2.3275e-06	4.81956e-05	4.81969e-05
2.33846e-06	-1.51417	5.9926e-16	5.87793e-14	0.12	2.33852e-06	9.66039e-05	9.66065e-05
2.33818e-06	-1.51417	5.9926e-16	5.87793e-14	0.12	2.33825e-06	0.000199894	0.0001999
2.34866e-06	-1.51417	5.9926e-16	5.81801e-14	0.12	2.34873e-06	9.77404e-05	9.77431e-05
2.29186e-06	-1.50907	6.18144e-16	6.37187e-14	0.12	2.29192e-06	2.24378e-05	2.24384e-05
2.34839e-06	-1.51417	5.9926e-16	5.81801e-14	0.12	2.34845e-06	9.77098e-05	9.77126e-05
2.36238e-06	-1.51928	5.80961e-16	5.5245e-14	0.12	2.36245e-06	5.02221e-05	5.02235e-05
2.35886e-06	-1.51417	5.9926e-16	5.75808e-14	0.12	2.35893e-06	9.88769e-05	9.88797e-05
2.31749e-06	-1.49893	6.57738e-16	6.71345e-14	0.12	2.31755e-06	0	0
2.3303e-06	-1.48383	7.22021e-16	7.44051e-14	0.12	2.33037e-06	0.000141304	0.000141308
2.35347e-06	-1.46886	7.9268e-16	8.16725e-14	0.12	2.35354e-06	0.000373591	0.000373602
2.35375e-06	-1.46886	7.9268e-16	8.16725e-14	0.12	2.35381e-06	0.000293241	0.000293249
2.34326e-06	-1.46886	7.9268e-16	8.24651e-14	0.12	2.34333e-06	9.63127e-05	9.63154e-05
2.34326e-06	-1.46886	7.9268e-16	8.24651e-14	0.12	2.34333e-06	0.000369328	0.000369338
2.35054e-06	-1.4639	8.17764e-16	8.50699e-14	0.12	2.3506e-06	0.000372023	0.000372034
2.35806e-06	-1.45895	8.43653e-16	8.7758e-14	0.12	2.35813e-06	0.000202362	0.000202368
2.38161e-06	-1.4442	9.26413e-16	9.63504e-14	0.12	2.38168e-06	0.000100104	0.000100107
2.3736e-06	-1.4491	8.97946e-16	9.33951e-14	0.12	2.37367e-06	0.000298682	0.00029869
2.36584e-06	-1.45402	8.70366e-16	9.05316e-14	0.12	2.36591e-06	0.000377724	0.000377735
2.36556e-06	-1.45402	8.70366e-16	9.05316e-14	0.12	2.36563e-06	0.000377608	0.000377619
2.36584e-06	-1.45402	8.70366e-16	9.05316e-14	0.12	2.36591e-06	2.42296e-05	2.42303e-05
2.35806e-06	-1.45895	8.43653e-16	8.7758e-14	0.12	2.35813e-06	4.94116e-05	4.9413e-05
2.36041e-06	-1.4639	8.17764e-16	8.42521e-14	0.12	2.36047e-06	0	0
2.36041e-06	-1.4639	8.17764e-16	8.42521e-14	0.12	2.36047e-06	9.81235e-05	9.81263e-05
2.35264e-06	-1.46886	7.9268e-16	8.16725e-14	0.12	2.3527e-06	0	0
2.35292e-06	-1.46886	7.9268e-16	8.16725e-14	0.12	2.35298e-06	4.92154e-05	4.92168e-05
2.3634e-06	-1.46886	7.9268e-16	8.08798e-14	0.12	2.36347e-06	0	0
2.3634e-06	-1.46886	7.9268e-16	8.08798e-14	0.12	2.36347e-06	0.000146333	0.000146337
2.38153e-06	-1.4639	8.17764e-16	8.26166e-14	0.12	2.3816e-06	0	0
2.38181e-06	-1.4639	8.17764e-16	8.26166e-14	0.12	2.38188e-06	0	0
2.37444e-06	-1.46886	7.9268e-16	8.00871e-14	0.12	2.3745e-06	9.97739e-05	9.97767e-05
2.3976e-06	-1.45402	8.70366e-16	8.79205e-14	0.12	2.39767e-06	5.15939e-05	5.15953e-05
2.3976e-06	-1.45402	8.70366e-16	8.79205e-14	0.12	2.39767e-06	0	0
2.34179e-06	-1.48383	7.22021e-16	7.36831e-14	0.12	2.34186e-06	9.64248e-05	9.64275e-05
2.3732e-06	-1.51928	5.80961e-16	5.4664e-14	0.12	2.37326e-06	2.47346e-05	2.47353e-05
2.36294e-06	-1.56594	4.39758e-16	3.92025e-14	0.12	2.36301e-06	4.4867e-06	4.48683e-06
2.38461e-06	-1.5924	3.76912e-16	3.17266e-14	0.12	2.38467e-06	2.53777e-05	2.53784e-05
2.36829e-06	-1.61385	3.3325e-16	2.7726e-14	0.12	2.36836e-06	2.50165e-05	2.50172e-05
2.36702e-06	-1.66303	2.52818e-16	1.97834e-14	0.12	2.36709e-06	0.000211787	0.000211793
2.31795e-06	-1.70218	2.04099e-16	1.59795e-14	0.12	2.31802e-06	4.92813e-05	4.92827e-05
2.31631e-06	-1.72491	1.80654e-16	1.37868e-14	0.12	2.31637e-06	0.000293724	0.000293732
2.24644e-06	-1.75951	1.50497e-16	1.17917e-14	0.12	2.2465e-06	4.56308e-05	4.56321e-05
2.33859e-06	-1.69654	2.10429e-16	1.62634e-14	0.12	2.33866e-06	0.000382038	0.000382049
2.28124e-06	-1.76533	1.45992e-16	1.10016e-14	0.12	2.28131e-06	0.000140099	0.000140103
2.28438e-06	-1.83655	1.01482e-16	7.0457e-15	0.12	2.28445e-06	4.84076e-05	4.8409e-05
2.27674e-06	-1.92908	6.45853e-17	4.10217e-15	0.12	2.2768e-06	0	0
